throughput,latency,threads,p99 latency,std dev,errors
190.0,85.08016712730142,200,183.95121906,28.71467098022033,-1
201.0,90.45733184351829,200,201.212929,36.31123017066815,-1
199.8,92.52241483465899,200,201.79444909999995,35.909918394693875,-1
205.4,93.19223024124074,200,204.27616083999993,36.50336370543496,-1
203.0,93.66518013969778,200,201.57104521999992,35.88879905829662,-1
200.1,94.34808142799966,200,204.21591513999988,35.44244794865974,-1
200.6,96.28024732729978,200,211.31273299999998,36.47908304530653,-1
193.8,97.13202416694365,200,211.15328831999994,35.30091633766084,-1
194.5,97.71224595757474,200,211.02376199999998,35.329193617328976,-1
186.1,99.32570820499109,200,221.47481538000002,35.99303884932703,-1
204.6,99.18769013113503,200,211.46979284,35.827271128418985,-1
214.3,97.98972600854343,200,205.91270540000002,35.1668031770548,-1
208.1,97.26868798976194,200,198.18497200000002,33.539124329677975,-1
208.1,95.98103425820514,200,190.14742378,32.56762793439792,-1
212.0,94.6802405287058,200,187.48807748000002,31.467145077087746,-1
214.7,92.49477835703527,200,181.91183432,29.03375508671882,-1
216.0,91.69157954830348,200,165.5922043,28.44425197171405,-1
210.3,91.83157277198235,200,165.44388400999998,28.589866976565737,-1
214.6,91.56868130885005,200,170.15258686,28.913683328868068,-1
214.0,91.31155682347425,200,166.49105606000023,28.93226101429634,-1
214.0,90.99583009317544,200,165.45146809,28.470011012903868,-1
216.8,90.75903252205025,200,164.97257954,27.832121500815067,-1
216.7,90.91851730425995,200,165.31826135000003,27.66136209877055,-1
216.1,90.52502413434453,200,164.59064621999997,27.36192742308319,-1
218.6,90.2176849947539,200,163.91507844999984,27.095488043935557,-1
214.2,90.0181293377044,200,149.41475720000005,26.5532944446268,-1
218.2,89.7876566889897,200,180.71113252,30.03282458138093,-1
218.0,89.78220089253342,200,181.95601972999998,30.085418667284607,-1
206.2,90.21841138310229,200,178.9294046400036,29.866541176671756,-1
211.9,90.69310549770802,200,180.14309904000044,29.64768612175384,-1
214.6,90.87549600678045,200,156.64968016,29.411709770481117,-1
212.2,91.04727689532433,200,156.88366731999997,29.50251441736967,-1
214.2,91.1883387523295,200,155.86980316000003,26.17921992419519,-1
220.1,90.92318527696997,200,149.00319789999998,26.12918257198691,-1
212.1,90.75950029110574,200,156.25141759999994,26.176565613264135,-1
218.6,90.08046485005418,200,155.94817093,26.73795503564128,-1
214.0,90.11214181575278,200,156.44104523999988,26.743085876266704,-1
216.1,89.92842247525287,200,155.9671176,26.660994014661657,-1
216.0,89.87522937928907,200,148.87708149999995,26.405154540751003,-1
208.1,90.69798759716709,200,155.9674345,26.32627155370234,-1
212.1,90.48562845583314,200,148.60148999999998,26.02826880693749,-1
210.1,91.14547903248332,200,148.13719425999997,25.187569911857977,-1
212.0,91.20256696884807,200,148.54296655000002,25.644986549993835,-1
208.5,91.87240451712978,200,148.73285482999998,26.25235113135534,-1
223.8,91.34211854597521,200,156.55228429000002,26.199611579521633,-1
208.1,91.47961859501021,200,156.78737998000003,27.073936129114625,-1
222.9,90.87571787264665,200,156.97871607999994,27.942362480434088,-1
212.0,90.66040874807737,200,169.33853642000003,28.880729185290814,-1
206.8,90.89371959152952,200,172.93023850000003,28.74062642801607,-1
213.0,90.4499512270644,200,171.94056123999997,28.45631328470763,-1
210.9,91.3798901058334,200,191.05442402,28.887687437162693,-1
209.9,91.34648910787926,200,162.96828936000065,27.833416607906333,-1
212.2,91.92719012887412,200,165.44273237000013,27.34229358065043,-1
212.2,91.97338536754025,200,157.01362380999996,26.314967933392964,-1
212.1,91.81658531496497,200,157.35714255999994,26.04287034050353,-1
217.3,91.57521540766331,200,157.18944376999997,25.668312378394194,-1
217.9,91.058445292603,200,149.42103622999997,25.08906251793731,-1
214.9,90.64164459801026,200,156.26607103999999,25.879630717775076,-1
210.3,90.86167264754417,200,156.69007972000003,26.098477759772255,-1
212.9,90.93571449813287,200,165.0739061100001,26.878318839666242,-1
212.1,90.8549085407465,200,165.6378187600008,27.080862769080404,-1
212.4,91.26773705466614,200,172.49760296000002,28.04359514526833,-1
208.2,91.96605479438149,200,178.23329942000044,28.768500950382826,-1
209.3,92.36973266305722,200,175.30514360999962,28.752354039785992,-1
213.8,92.20315013478364,200,171.7727103599999,28.64109913383152,-1
194.3,93.60687864226861,200,173.42442101999998,28.80508201888335,-1
