throughput,latency,threads,p99 latency,std dev,errors
754.3,95.80089997653764,102,254.17654230000002,45.00513009341072,-1
878.4,97.6956971515801,102,275.08390031,48.92976205252854,-1
801.1,97.06978943493979,102,265.8753397999999,45.260666036533536,-1
389.4,98.3080100453016,102,281.1087894,52.902062777550846,-1
0.0,98.3080100453016,102,281.1087894,52.902062777550846,-1
0.0,98.30149049390761,102,280.95668348999993,52.89165629663857,-1
581.2,97.93280639583412,102,285.82868024,53.88231632100321,-1
872.3,97.85710791293494,102,279.55727220999995,51.055361728227076,-1
892.9,95.48203985324218,102,280.3608169799999,51.72337497262806,-1
451.0,93.37922239297205,102,265.689751,44.61532074662543,-1
25.8,93.16340693068149,102,265.57611196999994,44.48861638895417,-1
0.0,93.16340693068149,102,265.57611196999994,44.48861638895417,-1
396.8,91.41294056101258,102,252.23515980000008,42.69883201101816,-1
845.5,92.01521836382082,102,259.51391272,45.98412103436928,-1
845.9,96.17382060715536,102,261.73955660999997,49.16455858121653,-1
647.2,94.99569252125887,102,259.55350976999995,46.67383489102357,-1
87.8,97.62139794113064,102,277.04111933999974,55.59255063120284,-1
0.0,97.62139794113064,102,277.04111933999974,55.59255063120284,-1
271.9,98.16689338861505,102,281.33655444,56.32997681951568,-1
786.7,97.61297690536085,102,303.5374141600005,56.69119098098856,-1
836.6,98.59046684366209,102,346.97374563,61.14921375006625,-1
830.8,99.78910182891464,102,345.05164653,60.95835489801524,-1
97.2,97.20975720204024,102,289.00065972999994,53.14838554712959,-1
0.0,97.20975720204024,102,289.00065972999994,53.14838554712959,-1
170.2,98.28922073766577,102,289.6979426599999,53.92727521207736,-1
722.5,96.72674619884845,102,276.26779647999996,52.47247790997075,-1
802.7,95.0858320317908,102,269.72882335,47.78916280864631,-1
878.1,95.97769456936383,102,278.65535664,49.224442429838604,-1
249.7,99.78942298437943,102,309.3072474899997,63.06944598469237,-1
0.0,99.78942298437943,102,309.3072474899997,63.06944598469237,-1
104.8,100.20070656218743,102,310.25670159999993,63.54395101924783,-1
594.3,100.74755269475847,102,309.04429111,63.744263848801104,-1
833.2,98.98094400950663,102,293.73279686,61.890371233427906,-1
830.0,102.17905746519908,102,317.5029686400004,65.8036753797898,-1
460.9,96.1049307300935,102,264.42846019999973,50.231563081773324,-1
0.0,96.1049307300935,102,264.42846019999973,50.231563081773324,-1
0.0,96.41675587275603,102,265.7683856000002,50.21685500408738,-1
612.3,94.24739669280495,102,264.6093243099999,49.6406393599661,-1
761.2,96.05494247445282,102,292.92169880999967,50.78181414873212,-1
794.2,92.97458817092749,102,271.20168987000005,45.49787240200253,-1
655.5,95.01234019910031,102,271.9670694699999,46.56132492002525,-1
0.0,95.01234019910031,102,271.9670694699999,46.56132492002525,-1
0.0,95.01234019910031,102,271.9670694699999,46.56132492002525,-1
486.4,95.9748243569866,102,274.26062345999975,46.82207253987822,-1
696.7,94.15039039421909,102,271.02457373999994,46.713738295818096,-1
852.8,93.62806255350375,102,272.51568054999996,48.19775650494483,-1
770.6,90.64887730881881,102,264.36264556,45.30031991853203,-1
16.7,90.65426230631907,102,264.26698974999994,45.18790035626754,-1
0.0,90.65426230631907,102,264.26698974999994,45.18790035626754,-1
441.8,91.14692761728926,102,273.96915764999994,47.42252883311323,-1
580.0,93.5384714104587,102,301.64456539999986,49.17764110486791,-1
786.7,93.88294203575006,102,311.5152518,49.54499450938014,-1
858.2,96.54302066717595,102,331.20576940000024,53.27020651262185,-1
156.5,95.23771606251772,102,328.3086785999998,52.84433953027885,-1
0.0,95.23771606251772,102,328.3086785999998,52.84433953027885,-1
381.4,94.10384993879397,102,322.07175516999945,51.12887908953899,-1
559.3,93.07613389635681,102,289.57024256000005,49.85947273214822,-1
711.7,94.92502865175658,102,299.64011668,53.519215820039406,-1
831.0,94.15183740411943,102,274.2292021999996,50.576488388046215,-1
339.8,94.22329204494899,102,267.29077277999954,49.971956634017204,-1
0.0,94.22329204494899,102,267.29077277999954,49.971956634017204,-1
253.0,96.02557324547276,102,274.1214019599999,51.38901353646257,-1
596.7,93.41796007536051,102,260.46766382,49.71178365203336,-1
713.7,90.80362693617877,102,248.89703347,42.42897739543736,-1
722.6,94.23440422446492,102,268.40231427,47.63429657591087,-1
537.2,95.48340766994899,102,301.1780064099999,49.16625426307249,-1
