throughput,latency,threads,p99 latency,std dev,errors
186.4,87.45645169544235,25,190.68019206,31.007373191531972,-1
192.4,94.34290554948535,25,257.29356709999996,39.36402209424021,-1
200.1,95.32329536683937,25,254.50361818000002,39.13739382464514,-1
187.3,97.69689096346079,25,254.67842524,41.33741864145424,-1
198.0,98.03652805682877,25,254.67978703999998,41.73217635890863,-1
195.0,98.44877117365424,25,231.57836037999996,41.17219354885776,-1
189.2,101.04737748726333,25,230.88222677999983,41.5746851794842,-1
195.4,100.84281713982833,25,218.7004207699999,40.21394134205757,-1
190.8,101.79408625456432,25,216.98872040000003,39.858410680318535,-1
198.4,100.86642468443607,25,206.91250279999994,37.541618542838094,-1
210.7,99.75635619262398,25,202.28171203999997,35.25097923041794,-1
221.4,97.52720652939712,25,195.03445299999996,33.48562056698972,-1
216.0,95.32624460257969,25,185.1857781199997,31.897270248673436,-1
216.9,93.65112803667677,25,178.77082088999998,30.085747248277332,-1
219.7,91.58851858522328,25,161.25160632,28.27282017752133,-1
212.1,90.50780894841148,25,148.23973823999998,27.372426045237724,-1
212.0,90.28400728048686,25,148.20079904000002,27.361629857062475,-1
212.1,90.89396560746431,25,148.51361877,27.56846892026127,-1
213.2,91.218478381493,25,148.68492837,27.68200349795585,-1
196.8,92.9241565705032,25,154.1398582,28.620974959052855,-1
208.0,93.74660595072949,25,164.88728507999997,29.002502076389963,-1
209.7,93.9391000993769,25,164.90292125,28.85897752355505,-1
205.2,94.50948860500962,25,164.88082165999995,28.690661031046755,-1
212.1,94.7327041191069,25,165.67786624,28.92278875455946,-1
207.0,95.15375086947046,25,167.95029017000002,29.45717057006372,-1
205.6,94.34275371425136,25,164.41419193999994,29.053858520258824,-1
208.0,94.2919111783567,25,157.96789883999998,29.379509909331055,-1
216.3,93.81793903659702,25,157.30097145,29.448342196430325,-1
210.2,93.488654704531,25,157.79815940000015,29.868370688503624,-1
203.0,93.96553232757378,25,157.6437401999999,30.429796904463046,-1
216.0,93.45272069899134,25,156.90178791999998,30.08281633557211,-1
206.7,93.37244854467545,25,164.97624804999998,35.3975736024318,-1
214.1,92.90453917602464,25,165.85262372000005,34.99399246268485,-1
208.0,93.51366043847376,25,168.11807852000013,35.04529956347365,-1
204.7,93.95729781389775,25,166.44707909999997,35.16956044966809,-1
202.9,93.9184314839508,25,165.90165725,34.79153822102703,-1
208.2,94.41596087425678,25,165.94358686,35.085677494345404,-1
208.1,94.24197109951847,25,165.44578224999998,29.57942548314372,-1
205.2,95.0615938343707,25,165.33410412000003,29.66837871601268,-1
200.6,95.6801562076116,25,165.49707668,29.977282284419246,-1
205.1,95.66238181781968,25,165.02172561999996,29.57774343559024,-1
200.3,95.9692635003666,25,164.70594487999998,29.80875726110903,-1
220.1,94.90591260642246,25,158.02755369999988,29.090456726498864,-1
212.1,94.71468383697925,25,158.10808209999996,29.542390866112363,-1
208.9,94.37217105701227,25,156.54461432000002,29.454919012260454,-1
216.7,93.15137536344204,25,156.95428431,29.24613104959041,-1
211.0,92.70957381010165,25,157.47872256,29.256836868942713,-1
206.2,92.29028440360784,25,157.31730362,29.339233913740742,-1
212.1,92.95153170860299,25,176.6406497599999,30.216976282220557,-1
211.5,92.81434774478838,25,176.96860525,30.36421846311218,-1
208.1,92.79929337879267,25,178.0581544500001,30.890367545995534,-1
187.9,95.09025630255498,25,198.49745807,32.56830547440766,-1
182.7,97.38888804592469,25,202.3901463599999,34.47306083796135,-1
188.1,98.84806102814179,25,202.85477125000006,35.79298412746186,-1
188.0,101.13980691345492,25,203.40708024999998,37.4324468819741,-1
192.0,102.85052316759678,25,207.1272386,38.36662893477185,-1
189.2,104.69565533504743,25,207.0057102,39.078793012528536,-1
198.3,103.58446265887726,25,211.64904828,39.068730050557,-1
191.1,102.7560336366966,25,214.20643815999995,38.27283393391842,-1
202.1,101.553921993883,25,210.90807600000002,36.678164961878345,-1
204.1,99.8675512017842,25,207.07266944999995,34.69524839308253,-1
205.4,98.70286017568476,25,200.02686321999994,32.567444980052,-1
212.1,96.87774572526747,25,190.02162181,30.426440675200443,-1
204.2,96.43123874634946,25,180.88325070000002,29.0246247383033,-1
212.3,94.7332737089179,25,163.11936414999997,27.642181734073116,-1
216.1,93.66456685281453,25,158.59881240999985,27.506597313295792,-1
